Indicator,Country,ADM1_CODE,Province,Land_Type,Date,Data,Year,Month,Dekad,Unit,Source
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2000-11-21,0.0, 2000,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-02-11,0.0, 2001,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-02-21,0.0, 2001,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-03-01,0.0, 2001,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-03-11,0.0, 2001,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-03-21,0.0, 2001,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-04-01,0.0, 2001,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-04-11,0.0, 2001,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-04-21,0.0, 2001,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-05-01,0.0, 2001,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-06-11,0.0, 2001,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-06-21,0.0, 2001,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-07-01,5.556, 2001,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-07-11,84.722, 2001,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-07-21,52.055, 2001,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-08-01,31.507, 2001,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-08-11,16.438, 2001,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-08-21,0.0, 2001,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-09-01,0.0, 2001,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-09-11,0.0, 2001,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-09-21,0.0, 2001,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-10-01,0.0, 2001,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-10-11,0.0, 2001,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-10-21,0.0, 2001,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-11-01,0.0, 2001,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-11-11,0.0, 2001,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2001-11-21,0.0, 2001,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-02-11,0.0, 2002,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-02-21,0.0, 2002,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-03-01,0.0, 2002,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-03-11,0.0, 2002,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-03-21,0.0, 2002,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-04-01,0.0, 2002,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-04-11,0.0, 2002,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-04-21,0.0, 2002,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-05-01,0.0, 2002,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-06-11,0.0, 2002,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-06-21,0.0, 2002,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-07-01,0.0, 2002,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-07-11,87.5, 2002,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-07-21,80.822, 2002,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-08-01,87.671, 2002,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-08-11,94.521, 2002,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-08-21,100.0, 2002,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-09-01,98.63, 2002,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-09-11,20.548, 2002,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-09-21,0.0, 2002,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-10-01,0.0, 2002,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-10-11,0.0, 2002,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-10-21,0.0, 2002,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-11-01,0.0, 2002,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-11-11,0.0, 2002,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2002-11-21,0.0, 2002,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-02-11,0.0, 2003,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-02-21,0.0, 2003,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-03-01,0.0, 2003,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-03-11,0.0, 2003,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-03-21,0.0, 2003,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-04-01,0.0, 2003,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-04-11,0.0, 2003,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-04-21,0.0, 2003,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-05-01,0.0, 2003,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-06-11,0.0, 2003,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-06-21,0.0, 2003,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-07-01,0.0, 2003,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-07-11,0.0, 2003,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-07-21,19.178, 2003,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-08-01,13.699, 2003,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-08-11,1.37, 2003,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-08-21,0.0, 2003,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-09-01,0.0, 2003,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-09-11,0.0, 2003,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-09-21,0.0, 2003,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-10-01,0.0, 2003,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-10-11,0.0, 2003,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-10-21,0.0, 2003,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-11-01,0.0, 2003,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-11-11,0.0, 2003,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2003-11-21,0.0, 2003,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-02-11,0.0, 2004,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-02-21,0.0, 2004,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-03-01,0.0, 2004,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-03-11,0.0, 2004,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-03-21,0.0, 2004,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-04-01,0.0, 2004,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-04-11,0.0, 2004,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-04-21,0.0, 2004,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-05-01,0.0, 2004,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-06-11,0.0, 2004,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-06-21,0.0, 2004,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-07-01,0.0, 2004,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-07-11,0.0, 2004,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-07-21,6.849, 2004,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-08-01,1.37, 2004,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-08-11,0.0, 2004,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-08-21,0.0, 2004,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-09-01,0.0, 2004,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-09-11,0.0, 2004,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-09-21,0.0, 2004,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-10-01,0.0, 2004,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-10-11,0.0, 2004,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-10-21,0.0, 2004,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-11-01,0.0, 2004,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-11-11,0.0, 2004,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2004-11-21,0.0, 2004,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-02-11,100.0, 2005,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-02-21,60.0, 2005,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-03-01,20.0, 2005,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-03-11,0.0, 2005,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-03-21,0.0, 2005,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-04-01,0.0, 2005,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-04-11,0.0, 2005,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-04-21,0.0, 2005,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-05-01,0.0, 2005,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-06-11,0.0, 2005,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-06-21,0.0, 2005,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-07-01,0.0, 2005,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-07-11,0.0, 2005,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-07-21,0.0, 2005,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-08-01,0.0, 2005,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-08-11,0.0, 2005,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-08-21,0.0, 2005,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-09-01,0.0, 2005,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-09-11,0.0, 2005,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-09-21,0.0, 2005,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-10-01,0.0, 2005,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-10-11,0.0, 2005,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-10-21,0.0, 2005,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-11-01,0.0, 2005,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-11-11,0.0, 2005,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2005-11-21,0.0, 2005,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-02-11,66.667, 2006,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-02-21,0.0, 2006,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-03-01,0.0, 2006,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-03-11,0.0, 2006,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-03-21,0.0, 2006,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-04-01,0.0, 2006,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-04-11,0.0, 2006,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-04-21,0.0, 2006,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-05-01,0.0, 2006,05,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-06-11,75.0, 2006,06,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-06-21,60.0, 2006,06,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-07-01,100.0, 2006,07,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-07-11,77.778, 2006,07,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-07-21,10.959, 2006,07,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-08-01,0.0, 2006,08,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-08-11,0.0, 2006,08,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-08-21,0.0, 2006,08,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-09-01,0.0, 2006,09,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-09-11,0.0, 2006,09,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-09-21,0.0, 2006,09,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-10-01,0.0, 2006,10,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-10-11,0.0, 2006,10,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-10-21,0.0, 2006,10,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-11-01,0.0, 2006,11,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-11-11,0.0, 2006,11,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2006-11-21,0.0, 2006,11,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-02-11,0.0, 2007,02,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-02-21,0.0, 2007,02,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-03-01,0.0, 2007,03,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-03-11,0.0, 2007,03,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-03-21,0.0, 2007,03,3, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-04-01,0.0, 2007,04,1, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-04-11,20.0, 2007,04,2, % of area with Mean VHI below 35 ,FAO-ASIS
Agricultural Stress Index (ASI),Niger,2206,Niamey,Crop Area,2007-04-21,20.0, 2007,04,3, % of area with Mean VHI below 35 ,FAO-ASIS
